timestamp,c1,c2,c3,c4,c5,c6,c7,c8,c9
115432,0.003444,0.000000,-0.000000,0.000000,0.003444,-0.000000,-0.000000,-0.000000,1.031742
115438,0.003444,0.000000,-0.000000,0.000000,0.003444,-0.000000,-0.000000,-0.000000,1.031744
115449,0.003446,0.000000,-0.000000,0.000000,0.003446,-0.000000,-0.000000,-0.000000,1.031747
115460,0.291825,0.000000,-0.000000,0.000000,0.138739,-0.371484,-0.000000,-0.371484,1.031750
115471,0.576092,-0.000000,-0.000000,-0.000000,0.708402,-0.828672,-0.000000,-0.828672,1.031754
115482,0.784255,0.000000,-0.000000,0.000000,2.017386,-1.408619,-0.000000,-1.408619,1.031757
115494,1.006569,0.000000,0.000000,0.000000,4.282908,-2.081021,0.000000,-2.081021,1.031761
115500,1.070468,-0.000000,0.000000,-0.000000,5.613502,-2.394900,0.000000,-2.394900,1.031762
115507,1.140695,-0.000000,0.000000,-0.000000,7.037811,-2.689689,0.000000,-2.689689,1.031764
115519,1.446623,0.000000,0.000000,0.000000,10.189559,-3.242401,0.000000,-3.242401,1.031768
115533,0.003436,-0.000000,-0.000000,-0.000000,0.003441,-0.000928,-0.000000,-0.000928,0.002165
115539,0.003438,-0.000007,0.000007,-0.000007,0.005258,-0.002189,0.000007,-0.002189,0.002168
115546,0.003439,-0.000019,0.000012,-0.000019,0.007965,-0.003265,0.000012,-0.003265,0.002169
115550,0.003440,-0.000033,0.000017,-0.000033,0.011037,-0.004162,0.000017,-0.004162,0.002171
115561,0.003442,-0.000078,0.000028,-0.000078,0.020407,-0.006136,0.000028,-0.006136,0.002174
115572,0.003445,-0.000142,0.000038,-0.000142,0.033371,-0.008114,0.000038,-0.008114,0.002177
115584,0.003449,-0.000234,0.000050,-0.000234,0.051617,-0.010275,0.000050,-0.010275,0.002181
115588,0.003450,-0.000271,0.000053,-0.000271,0.058776,-0.011009,0.000053,-0.011009,0.002182
115597,0.003453,-0.000362,0.000062,-0.000362,0.076686,-0.012660,0.000062,-0.012660,0.002185
115608,0.003457,-0.000491,0.000073,-0.000491,0.101971,-0.014681,0.000073,-0.014681,0.002188
115621,0.003462,-0.000641,0.000084,-0.000641,0.130995,-0.016704,0.000084,-0.016704,0.002192
115636,0.001733,-0.000008,0.000002,-0.000008,0.003405,-0.000369,0.000002,-0.000369,0.000089
115643,0.001734,-0.000011,0.000002,-0.000011,0.003870,-0.000421,0.000002,-0.000421,0.000091
115655,0.001735,-0.000016,0.000003,-0.000016,0.004812,-0.000512,0.000003,-0.000512,0.000094
115668,0.001736,-0.000022,0.000003,-0.000022,0.005943,-0.000607,0.000003,-0.000607,0.000098
115674,0.001737,-0.000026,0.000003,-0.000026,0.006590,-0.000657,0.000003,-0.000657,0.000100
115678,0.001738,-0.000029,0.000004,-0.000029,0.007168,-0.000700,0.000004,-0.000700,0.000101
115689,0.001739,-0.000037,0.000004,-0.000037,0.008569,-0.000795,0.000004,-0.000795,0.000104
115700,0.001740,-0.000046,0.000005,-0.000046,0.010151,-0.000892,0.000005,-0.000892,0.000108
115711,0.001741,-0.000056,0.000005,-0.000056,0.011919,-0.000993,0.000005,-0.000993,0.000111
115715,0.001741,-0.000059,0.000006,-0.000059,0.012424,-0.001021,0.000006,-0.001021,0.000112
115722,0.001742,-0.000067,0.000006,-0.000067,0.013838,-0.001096,0.000006,-0.001096,0.000114
115739,0.001164,-0.000010,0.000001,-0.000010,0.002906,-0.000213,0.000001,-0.000213,0.000043
115746,0.001164,-0.000011,0.000001,-0.000011,0.003170,-0.000238,0.000001,-0.000238,0.000045
115755,0.001165,-0.000014,0.000002,-0.000014,0.003550,-0.000271,0.000002,-0.000271,0.000047
115761,0.001166,-0.000016,0.000002,-0.000016,0.003831,-0.000295,0.000002,-0.000295,0.000049
115772,0.001167,-0.000019,0.000002,-0.000019,0.004409,-0.000340,0.000002,-0.000340,0.000053
115785,0.001168,-0.000024,0.000002,-0.000024,0.005136,-0.000392,0.000002,-0.000392,0.000056
115799,0.001170,-0.000031,0.000003,-0.000031,0.006212,-0.000463,0.000003,-0.000463,0.000061
115809,0.001171,-0.000037,0.000003,-0.000037,0.007119,-0.000519,0.000003,-0.000519,0.000064
115821,0.001172,-0.000044,0.000004,-0.000044,0.008132,-0.000578,0.000004,-0.000578,0.000067
115832,0.001173,-0.000051,0.000004,-0.000051,0.009256,-0.000640,0.000004,-0.000640,0.000071
115840,0.000885,-0.000011,0.000001,-0.000011,0.002655,-0.000180,0.000001,-0.000180,0.000039
115848,0.000886,-0.000013,0.000001,-0.000013,0.002902,-0.000205,0.000001,-0.000205,0.000041
115860,0.000887,-0.000016,0.000002,-0.000016,0.003336,-0.000244,0.000002,-0.000244,0.000045
115871,0.000888,-0.000020,0.000002,-0.000020,0.003803,-0.000284,0.000002,-0.000284,0.000048
115882,0.000889,-0.000024,0.000002,-0.000024,0.004342,-0.000326,0.000002,-0.000326,0.000051
115889,0.000890,-0.000027,0.000003,-0.000027,0.004731,-0.000355,0.000003,-0.000355,0.000053
115895,0.000890,-0.000029,0.000003,-0.000029,0.005030,-0.000377,0.000003,-0.000377,0.000055
115907,0.000892,-0.000036,0.000003,-0.000036,0.005821,-0.000431,0.000003,-0.000431,0.000058
115918,0.000893,-0.000043,0.000004,-0.000043,0.006720,-0.000488,0.000004,-0.000488,0.000062
115929,0.000894,-0.000050,0.000004,-0.000050,0.007645,-0.000543,0.000004,-0.000543,0.000065
115933,0.000894,-0.000052,0.000004,-0.000052,0.007915,-0.000559,0.000004,-0.000559,0.000066
115946,0.000720,-0.000014,0.000001,-0.000014,0.002635,-0.000181,0.000001,-0.000181,0.000039
115955,0.000721,-0.000017,0.000002,-0.000017,0.002888,-0.000206,0.000002,-0.000206,0.000042
115967,0.000722,-0.000021,0.000002,-0.000021,0.003333,-0.000247,0.000002,-0.000247,0.000045
115973,0.000723,-0.000023,0.000002,-0.000023,0.003631,-0.000273,0.000002,-0.000273,0.000047
115979,0.000724,-0.000026,0.000003,-0.000026,0.003911,-0.000296,0.000003,-0.000296,0.000049
115990,0.000725,-0.000031,0.000003,-0.000031,0.004484,-0.000340,0.000003,-0.000340,0.000052
116001,0.000726,-0.000037,0.000003,-0.000037,0.005140,-0.000387,0.000003,-0.000387,0.000056
116012,0.000727,-0.000044,0.000004,-0.000044,0.005883,-0.000438,0.000004,-0.000438,0.000059
116016,0.000728,-0.000047,0.000004,-0.000047,0.006187,-0.000458,0.000004,-0.000458,0.000060
116023,0.000728,-0.000052,0.000004,-0.000052,0.006753,-0.000493,0.000004,-0.000493,0.000062
116034,0.000730,-0.000061,0.000005,-0.000061,0.007729,-0.000552,0.000005,-0.000552,0.000066
116047,0.000611,-0.000018,0.000002,-0.000018,0.002641,-0.000183,0.000002,-0.000183,0.000039
116054,0.000612,-0.000021,0.000002,-0.000021,0.002873,-0.000206,0.000002,-0.000206,0.000041
116061,0.000613,-0.000024,0.000002,-0.000024,0.003129,-0.000230,0.000002,-0.000230,0.000043
116067,0.000614,-0.000027,0.000003,-0.000027,0.003413,-0.000256,0.000003,-0.000256,0.000045
116080,0.000615,-0.000034,0.000003,-0.000034,0.003970,-0.000301,0.000003,-0.000301,0.000049
116090,0.000616,-0.000042,0.000004,-0.000042,0.004564,-0.000346,0.000004,-0.000346,0.000052
116103,0.000617,-0.000051,0.000005,-0.000051,0.005315,-0.000399,0.000005,-0.000399,0.000056
116116,0.000619,-0.000063,0.000006,-0.000063,0.006252,-0.000460,0.000006,-0.000460,0.000060
116129,0.000620,-0.000076,0.000006,-0.000076,0.007239,-0.000520,0.000006,-0.000520,0.000063
116138,0.000622,-0.000089,0.000007,-0.000089,0.008253,-0.000578,0.000007,-0.000578,0.000067
116151,0.000535,-0.000026,0.000003,-0.000026,0.002718,-0.000185,0.000003,-0.000185,0.000039
116158,0.000536,-0.000030,0.000003,-0.000030,0.002948,-0.000208,0.000003,-0.000208,0.000041
116170,0.000537,-0.000038,0.000004,-0.000038,0.003407,-0.000249,0.000004,-0.000249,0.000045
116180,0.000538,-0.000048,0.000005,-0.000048,0.003902,-0.000290,0.000005,-0.000290,0.000048
116185,0.000539,-0.000053,0.000005,-0.000053,0.004152,-0.000310,0.000005,-0.000310,0.000049
116191,0.000539,-0.000059,0.000006,-0.000059,0.004473,-0.000334,0.000006,-0.000334,0.000051
116202,0.000541,-0.000071,0.000007,-0.000071,0.005128,-0.000381,0.000007,-0.000381,0.000054
116213,0.000542,-0.000086,0.000008,-0.000086,0.005870,-0.000431,0.000008,-0.000431,0.000058
116225,0.000544,-0.000103,0.000009,-0.000103,0.006706,-0.000484,0.000009,-0.000484,0.000061
116229,0.000544,-0.000111,0.000010,-0.000111,0.007121,-0.000509,0.000010,-0.000509,0.000063
