9437,4477250.191410,589729.791704,3.141593
9449,4477250.191410,589729.791704,3.141593
9462,4477250.191410,589729.791704,3.141593
9473,4477250.191410,589729.791704,3.141593
9484,4477250.191410,589729.791704,3.141593
9495,4477250.191410,589729.791704,3.141593
9501,4477250.191410,589729.791704,3.141593
9507,4477250.191410,589729.791704,3.141593
9520,4477250.191410,589729.791704,3.141593
9531,4477250.191410,589729.791704,3.141593
9543,4477250.186808,589729.802651,3.141593
9555,4477250.191410,589729.791704,3.141593
9562,4477250.191410,589729.791704,3.141593
9573,4477250.191410,589729.791704,3.141593
9584,4477250.191410,589729.791704,3.141593
9591,4477250.191410,589729.791704,3.141593
9599,4477250.191410,589729.791704,3.141593
9611,4477250.191410,589729.791704,3.141593
9620,4477250.191410,589729.791704,3.141593
9633,4477250.191410,589729.791704,3.141593
9645,4477250.187696,589729.800952,3.141593
9653,4477250.187696,589729.800952,3.141593
9663,4477250.187696,589729.800952,3.141593
9674,4477250.187696,589729.800952,3.141593
9684,4477250.187696,589729.800952,3.141593
9698,4477250.187696,589729.800952,3.141593
9710,4477250.187696,589729.800952,3.141593
9717,4477250.187696,589729.800952,3.141593
9722,4477250.187696,589729.800952,3.141593
9734,4477250.187696,589729.800952,3.141593
9746,4477250.185074,589729.806053,3.141593
9753,4477250.185074,589729.806053,3.141593
9760,4477250.185074,589729.806053,3.141593
9766,4477250.185074,589729.806053,3.141593
9779,4477250.185074,589729.806053,3.141593
9792,4477250.185074,589729.806053,3.141593
9800,4477250.185074,589729.806053,3.141593
9806,4477250.185074,589729.806053,3.141593
9819,4477250.185074,589729.806053,3.141593
9831,4477250.185074,589729.806053,3.141593
9849,4477250.184318,589729.807738,3.141593
9855,4477250.184318,589729.807738,3.141593
9867,4477250.184318,589729.807738,3.141593
9880,4477250.184318,589729.807738,3.141593
9884,4477250.184318,589729.807738,3.141593
9893,4477250.184318,589729.807738,3.141593
9904,4477250.184318,589729.807738,3.141593
9916,4477250.184318,589729.807738,3.141593
9926,4477250.184318,589729.807738,3.141593
9938,4477250.184318,589729.807738,3.141593
9949,4477250.184521,589729.808093,3.141593
9956,4477250.184521,589729.808093,3.141593
9968,4477250.184521,589729.808093,3.141593
9981,4477250.184521,589729.808093,3.141593
9991,4477250.184521,589729.808093,3.141593
10003,4477250.184521,589729.808093,3.141593
10010,4477250.184521,589729.808093,3.141593
10014,4477250.184521,589729.808093,3.141593
10025,4477250.184521,589729.808093,3.141593
10036,4477250.184521,589729.808093,3.141593
10050,4477250.184374,589729.807842,3.141593
10059,4477250.184521,589729.808093,3.141593
10071,4477250.184521,589729.808093,3.141593
10091,4477250.184521,589729.808093,3.141593
10121,4477250.184521,589729.808093,3.141593
10137,4477250.184521,589729.808093,3.141593
10193,4477250.184221,589729.806919,3.141593
10217,4477250.184521,589729.808093,3.141593
10228,4477250.184521,589729.808093,3.141593
10241,4477250.184521,589729.808093,3.141593
10247,4477250.184521,589729.808093,3.141593
10254,4477250.184521,589729.808093,3.141593
10265,4477250.184521,589729.808093,3.141593
10287,4477250.182687,589729.808089,3.141593
10295,4477250.184521,589729.808093,3.141593
10306,4477250.184521,589729.808093,3.141593
10318,4477250.184521,589729.808093,3.141593
10331,4477250.184521,589729.808093,3.141593
10338,4477250.184521,589729.808093,3.141593
10353,4477250.184521,589729.808093,3.141593
10365,4477250.184521,589729.808093,3.141593
10377,4477250.184521,589729.808093,3.141593
10388,4477250.183366,589729.807077,3.141593
10394,4477250.183366,589729.807077,3.141593
10405,4477250.183366,589729.807077,3.141593
10416,4477250.183366,589729.807077,3.141593
10423,4477250.183366,589729.807077,3.141593
10429,4477250.183366,589729.807077,3.141593
10442,4477250.183366,589729.807077,3.141593
10453,4477250.183366,589729.807077,3.141593
10464,4477250.183366,589729.807077,3.141593
10475,4477250.183366,589729.807077,3.141593
10488,4477250.182999,589729.805487,3.141593
10495,4477250.182999,589729.805487,3.141593
10506,4477250.182999,589729.805487,3.141593
10519,4477250.182999,589729.805487,3.141593
10532,4477250.182999,589729.805487,3.141593
10543,4477250.182999,589729.805487,3.141593
10546,4477250.182999,589729.805487,3.141593
10554,4477250.182999,589729.805487,3.141593
10565,4477250.182999,589729.805487,3.141593
10576,4477250.182999,589729.805487,3.141593
10589,4477250.183345,589729.803546,3.141593
10597,4477250.182999,589729.805487,3.141593
10610,4477250.182999,589729.805487,3.141593
10622,4477250.182999,589729.805487,3.141593
10634,4477250.182999,589729.805487,3.141593
10641,4477250.182999,589729.805487,3.141593
10645,4477250.182999,589729.805487,3.141593
10659,4477250.182999,589729.805487,3.141593
10672,4477250.182999,589729.805487,3.141593
10683,4477250.182999,589729.805487,3.141593
10695,4477250.182915,589729.804158,3.141593
10702,4477250.182915,589729.804158,3.141593
10713,4477250.182915,589729.804158,3.141593
10724,4477250.182915,589729.804158,3.141593
10735,4477250.182915,589729.804158,3.141593
10746,4477250.182915,589729.804158,3.141593
10757,4477250.182915,589729.804158,3.141593
10764,4477250.182915,589729.804158,3.141593
10771,4477250.182915,589729.804158,3.141593
10783,4477250.182915,589729.804158,3.141593
10796,4477250.182709,589729.804098,3.141593
10803,4477250.182709,589729.804098,3.141593
10812,4477250.182709,589729.804098,3.141593
10818,4477250.182709,589729.804098,3.141593
10831,4477250.182709,589729.804098,3.141593
10843,4477250.182709,589729.804098,3.141593
10851,4477250.182709,589729.804098,3.141593
10855,4477250.182709,589729.804098,3.141593
10868,4477250.182709,589729.804098,3.141593
10880,4477250.182709,589729.804098,3.141593
10900,4477250.182926,589729.803701,3.141593
10907,4477250.182926,589729.803701,3.141593
10920,4477250.182926,589729.803701,3.141593
10933,4477250.182926,589729.803701,3.141593
10939,4477250.182926,589729.803701,3.141593
10944,4477250.182926,589729.803701,3.141593
10955,4477250.182926,589729.803701,3.141593
10966,4477250.182926,589729.803701,3.141593
10977,4477250.182926,589729.803701,3.141593
10981,4477250.182926,589729.803701,3.141593
10990,4477250.182926,589729.803701,3.141593
11001,4477250.182893,589729.803087,3.141593
11007,4477250.182893,589729.803087,3.141593
11020,4477250.182893,589729.803087,3.141593
11024,4477250.182893,589729.803087,3.141593
11033,4477250.182893,589729.803087,3.141593
11044,4477250.182893,589729.803087,3.141593
11054,4477250.182893,589729.803087,3.141593
11066,4477250.182893,589729.803087,3.141593
11078,4477250.182893,589729.803087,3.141593
11091,4477250.182893,589729.803087,3.141593
11103,4477250.183981,589729.801666,3.141593
11112,4477250.182893,589729.803087,3.141593
11124,4477250.182893,589729.803087,3.141593
11135,4477250.182893,589729.803087,3.141593
11146,4477250.182893,589729.803087,3.141593
11153,4477250.182893,589729.803087,3.141593
11161,4477250.182893,589729.803087,3.141593
11175,4477250.182893,589729.803087,3.141593
11183,4477250.182893,589729.803087,3.141593
11195,4477250.182893,589729.803087,3.141593
11207,4477250.184184,589729.801427,3.141593
11215,4477250.184184,589729.801427,3.141593
11225,4477250.184184,589729.801427,3.141593
11236,4477250.184184,589729.801427,3.141593
11246,4477250.184184,589729.801427,3.141593
11258,4477250.184184,589729.801427,3.141593
11270,4477250.184184,589729.801427,3.141593
11276,4477250.184184,589729.801427,3.141593
11283,4477250.184184,589729.801427,3.141593
11294,4477250.184184,589729.801427,3.141593
11307,4477250.184886,589729.800289,3.141593
11314,4477250.184886,589729.800289,3.141593
11320,4477250.184886,589729.800289,3.141593
11325,4477250.184886,589729.800289,3.141593
11336,4477250.184886,589729.800289,3.141593
11354,4477250.184886,589729.800289,3.141593
11360,4477250.184886,589729.800289,3.141593
11365,4477250.184886,589729.800289,3.141593
11376,4477250.184886,589729.800289,3.141593
11387,4477250.184886,589729.800289,3.141593
11399,4477250.184886,589729.800289,3.141593
11410,4477250.185459,589729.799499,3.141593
11417,4477250.185459,589729.799499,3.141593
11428,4477250.185459,589729.799499,3.141593
11441,4477250.185459,589729.799499,3.141593
11445,4477250.185459,589729.799499,3.141593
11454,4477250.185459,589729.799499,3.141593
11465,4477250.185459,589729.799499,3.141593
11476,4477250.185459,589729.799499,3.141593
11487,4477250.185459,589729.799499,3.141593
11499,4477250.185459,589729.799499,3.141593
11511,4477250.185709,589729.798941,3.141593
11519,4477250.185709,589729.798941,3.141593
11527,4477250.185709,589729.798941,3.141593
11533,4477250.185709,589729.798941,3.141593
11544,4477250.185709,589729.798941,3.141593
11555,4477250.185709,589729.798941,3.141593
11566,4477250.185709,589729.798941,3.141593
11570,4477250.185709,589729.798941,3.141593
11577,4477250.185709,589729.798941,3.141593
11587,4477250.185709,589729.798941,3.141593
11601,4477250.185709,589729.798941,3.141593
