timestamp,steering
10725,-30.155626
10736,-26.443125
10747,-22.730625
10758,-19.018126
10769,-15.305625
10780,-11.424376
10791,-7.880625
10802,-4.168125
10813,-0.455625
10824,0.000000
10838,0.000000
10849,0.000000
10860,0.000000
10871,0.000000
10882,0.000000
10893,0.000000
10904,0.000000
10915,0.000000
10934,0.000000
10945,0.000000
10956,0.000000
10967,0.000000
10979,0.000000
10990,0.000000
11001,0.000000
11012,0.000000
11026,0.000000
11037,0.000000
11049,0.000000
11060,0.000000
11071,0.000000
11082,0.000000
11093,0.000000
11104,0.000000
11115,0.000000
11126,0.000000
11137,0.000000
11150,0.000000
11161,0.000000
11172,0.000000
11183,0.000000
11194,0.000000
11205,0.000000
11216,0.000000
11229,0.000000
11240,0.000000
11251,0.000000
11262,0.000000
11275,0.000000
11288,0.000000
11299,0.000000
11311,0.000000
11330,0.000000
11341,0.000000
11352,0.000000
11363,0.000000
11377,0.000000
11389,0.000000
11401,0.000000
11412,0.000000
11430,0.000000
11441,0.000000
11452,0.000000
11463,0.000000
11475,0.000000
11486,0.000000
11497,0.000000
11509,0.000000
11521,0.000000
11532,0.000000
11543,0.000000
11554,0.000000
11567,0.000000
11578,0.000000
11590,0.000000
11601,0.000000
11612,0.000000
11623,0.000000
11634,0.000000
11645,0.000000
11656,0.000000
11667,0.000000
11678,0.000000
11690,0.000000
11701,0.000000
11712,0.000000
11726,0.000000
11737,0.000000
11748,0.000000
11759,0.000000
11770,0.000000
11781,0.000000
11792,0.000000
11803,0.000000
11814,0.000000
11825,0.000000
11836,0.000000
11849,0.000000
11860,0.000000
11872,0.000000
11883,0.000000
11894,0.000000
11908,0.000000
11920,0.000000
11938,0.000000
11949,0.000000
11961,0.000000
11972,0.000000
11983,0.000000
11997,0.000000
12008,0.000000
12022,0.000000
12039,0.000000
12050,0.000000
12063,0.000000
12074,0.000000
12085,0.000000
12097,0.000000
12110,0.000000
12121,0.000000
12140,0.000000
12151,0.000000
12162,0.000000
12173,0.000000
12184,0.000000
12195,0.000000
12206,0.000000
12217,0.000000
12230,0.000000
12241,0.000000
12252,0.000000
12263,0.000000
12274,0.000000
12285,0.000000
12296,0.000000
12308,0.000000
12320,0.000000
12332,0.000000
12343,0.000000
12354,0.000000
12365,0.000000
12376,0.000000
12389,0.000000
12400,0.000000
12413,0.000000
12424,0.000000
12443,0.000000
12454,0.000000
12465,0.000000
12476,0.000000
12487,0.000000
12498,0.000000
12509,0.000000
12520,0.000000
12531,0.000000
12543,0.000000
12555,0.000000
12566,0.000000
12579,0.000000
12591,0.000000
12602,0.000000
12613,0.000000
12624,0.000000
12635,0.000000
12646,0.000000
12657,0.000000
12670,0.000000
12681,0.000000
12694,0.000000
12705,0.000000
12718,0.000000
12729,0.000000
12744,0.000000
12755,0.000000
12766,0.000000
12777,0.000000
12788,0.000000
12799,0.000000
12812,0.000000
12823,0.000000
12834,0.000000
12852,0.000000
12863,0.000000
12874,0.000000
12885,0.000000
12898,0.000000
12911,0.000000
12923,0.000000
12934,0.000000
12951,0.000000
12964,0.000000
12975,0.000000
12986,0.000000
12999,0.000000
13012,0.000000
13023,0.000000
13034,0.000000
13045,0.000000
13059,0.000000
13070,0.000000
13083,0.000000
13095,0.000000
13106,0.000000
13118,0.000000
13131,0.000000
13142,0.000000
13154,0.000000
13165,0.000000
13177,0.000000
13190,0.000000
13202,0.000000
13214,0.000000
13225,0.000000
13236,0.000000
13247,0.000000
13259,0.000000
13270,0.000000
13281,0.000000
13293,0.000000
13304,0.000000
13315,0.000000
13326,0.000000
13337,0.000000
13348,0.000000
13359,0.000000
13370,0.000000
13381,0.000000
13393,0.000000
13404,0.000000
13415,0.000000
13426,0.000000
13437,0.000000
13448,0.000000
13459,0.000000
13470,0.000000
13482,0.000000
13493,0.000000
13504,0.000000
13515,0.000000
13526,0.000000
13537,0.000000
13549,0.000000
13560,0.000000
13571,0.000000
13583,0.000000
13594,0.000000
13605,0.000000
13616,0.000000
13627,0.000000
13638,0.000000
13649,0.000000
13660,0.000000
13673,0.000000
13684,0.000000
13695,0.000000
13706,0.000000
13717,0.000000
13728,0.000000
13739,0.000000
13751,0.000000
13763,0.000000
13774,0.000000
13785,0.000000
13796,0.000000
13807,0.000000
13818,0.000000
13829,0.000000
13840,0.000000
13851,0.000000
13862,0.000000
13874,0.000000
13885,0.000000
13896,0.000000
13909,0.000000
13922,0.000000
13934,0.000000
13945,0.000000
13963,0.000000
13975,0.000000
13986,0.000000
13997,0.000000
14012,0.000000
14023,0.000000
14035,0.000000
14046,0.000000
14065,0.000000
14076,0.000000
14087,0.000000
14100,0.000000
14112,0.000000
14123,0.000000
14137,0.000000
14148,0.000000
14166,0.000000
14177,0.000000
14188,0.000000
14201,0.000000
14213,0.000000
14224,0.000000
14235,0.000000
14246,0.000000
14257,0.000000
14271,0.000000
14282,0.000000
14295,0.000000
14306,0.000000
14317,0.000000
14328,0.000000
14339,0.000000
14350,0.000000
14361,0.000000
14372,0.000000
14383,0.000000
14394,0.000000
14405,0.000000
14416,0.000000
14427,0.000000
14438,0.000000
14449,0.000000
14460,0.000000
14474,0.000000
14485,0.000000
14496,0.000000
14507,0.000000
14518,0.000000
14529,0.000000
14540,0.000000
14551,0.000000
14562,0.000000
14573,0.000000
14585,0.000000
14596,0.000000
14607,0.000000
14618,0.000000
14629,0.000000
14640,0.000000
14651,0.000000
14662,0.000000
14674,0.000000
14686,0.000000
14697,0.000000
14708,0.000000
14722,0.000000
14733,0.000000
14744,0.000000
14755,0.000000
14766,0.000000
14777,0.000000
14788,0.000000
14799,0.000000
14810,0.000000
14822,0.000000
14835,0.000000
14847,0.000000
14858,0.000000
14876,0.000000
14888,0.000000
14899,0.000000
14912,0.000000
14924,0.000000
14936,0.000000
14947,0.000000
14958,0.000000
14970,0.000000
14981,0.000000
14992,0.000000
15003,0.000000
15015,0.000000
15027,0.000000
15038,0.000000
15049,0.000000
15060,0.000000
15071,0.000000
15082,0.000000
15093,0.000000
15104,0.000000
15116,0.000000
15127,0.000000
15138,0.000000
15149,0.000000
15160,0.000000
15171,0.000000
15182,0.000000
15193,0.000000
15205,0.000000
15216,0.000000
15227,0.000000
15238,0.000000
15249,0.000000
15260,0.000000
15271,0.000000
15283,0.000000
15294,0.000000
15306,0.000000
15317,0.000000
15328,0.000000
15341,0.000000
15354,0.000000
15366,0.000000
15383,0.000000
15394,0.000000
15407,0.000000
15418,0.000000
15429,0.000000
15440,0.000000
15451,0.000000
15462,0.000000
15475,0.000000
15486,0.000000
15497,0.000000
15508,0.000000
15519,0.000000
15530,0.000000
15541,0.000000
15552,0.000000
15563,0.000000
15574,0.000000
15586,0.000000
15597,0.000000
15608,0.000000
15619,0.000000
15630,0.000000
15641,0.000000
15652,0.000000
15663,0.000000
15676,0.000000
15687,0.000000
15698,0.000000
15709,0.000000
15720,0.000000
15731,0.000000
15742,0.000000
15754,0.000000
15766,0.000000
15777,0.000000
15788,0.000000
15799,0.000000
15810,0.000000
15823,0.000000
15835,0.000000
15846,0.000000
15857,0.000000
15868,0.000000
15879,0.000000
15890,0.000000
15901,0.000000
15912,0.000000
15925,0.000000
15937,0.000000
15948,0.000000
15959,0.000000
15970,0.000000
15981,0.000000
15995,0.000000
16007,0.000000
16019,0.000000
16030,0.000000
16041,0.000000
16052,0.000000
16063,0.000000
16074,0.000000
16091,0.000000
16102,0.000000
16113,0.000000
16125,0.000000
16138,0.000000
16149,0.000000
16160,0.000000
16174,0.000000
16191,0.000000
16202,0.000000
16215,0.000000
16227,0.000000
16238,0.000000
16249,0.000000
16260,0.000000
16271,0.000000
16282,0.000000
16293,0.000000
16304,0.000000
16316,0.000000
16328,0.000000
16340,0.000000
16351,0.000000
16364,0.000000
16376,0.000000
16393,0.000000
16404,0.000000
16417,0.000000
16428,0.000000
16439,0.000000
16450,0.000000
16461,0.000000
16472,0.000000
16483,0.000000
16494,0.000000
16507,0.000000
16518,0.000000
16529,0.000000
16540,0.000000
16551,0.000000
16562,0.000000
16573,0.000000
16586,0.000000
16597,0.000000
16608,0.000000
16619,0.000000
16630,0.000000
16641,0.000000
16652,0.000000
16663,0.000000
16674,0.000000
16686,0.000000
16697,0.000000
16709,0.000000
16720,0.000000
16731,0.000000
16742,0.000000
16755,0.000000
16768,0.000000
16779,0.000000
16799,0.000000
16810,0.000000
16821,0.000000
16832,0.000000
16844,0.000000
16856,0.000000
16868,0.000000
16879,0.000000
16890,0.000000
16901,0.000000
16912,0.000000
16923,0.000000
16935,0.000000
16946,0.000000
16958,0.000000
16970,0.000000
16981,0.000000
16992,0.000000
17004,0.000000
17015,0.000000
17026,0.000000
17038,0.000000
17050,0.000000
17061,0.000000
17072,0.000000
17083,0.000000
17101,0.000000
17112,0.000000
17125,0.000000
17137,0.000000
17149,0.000000
17160,0.000000
17171,0.000000
17182,0.000000
17193,0.000000
17210,0.000000
