timestamp,steering
10988,-28.366875
11001,-23.827501
11012,-20.131876
11024,-15.930000
11036,-11.930625
11052,-6.598125
11065,-2.261250
11076,0.000000
11090,0.000000
11103,0.000000
11114,0.000000
11125,0.000000
11137,0.000000
11148,0.000000
11159,0.000000
11170,0.000000
11192,0.000000
11204,0.000000
11215,0.000000
11226,0.000000
11238,0.000000
11250,0.000000
11261,0.000000
11272,0.000000
11290,0.000000
11303,0.000000
11314,0.000000
11327,0.000000
11340,0.000000
11352,0.000000
11364,0.000000
11375,0.000000
11391,0.000000
11421,0.000000
11433,0.000000
11452,0.000000
11467,0.000000
11479,0.000000
11492,0.000000
11513,0.000000
11528,0.000000
11543,0.000000
11558,0.000000
11573,0.000000
11587,0.000000
11603,0.000000
11616,0.000000
11627,0.000000
11638,0.000000
11652,0.000000
11667,0.000000
11681,0.000000
11696,0.000000
11709,0.000000
11724,0.000000
11737,0.000000
11749,0.000000
11763,0.000000
11776,0.000000
11787,0.000000
11805,0.000000
11826,0.000000
11841,0.000000
11854,0.000000
11868,0.000000
11883,0.000000
11897,0.000000
11912,0.000000
11926,0.000000
11938,0.000000
11949,0.000000
11964,0.000000
11976,0.000000
11995,0.000000
12009,0.000000
12029,0.000000
12045,0.000000
12057,0.000000
12069,0.000000
12087,0.000000
12105,0.000000
12116,0.000000
12127,0.000000
12141,0.000000
12154,0.000000
12169,0.000000
12182,0.000000
12197,0.000000
12212,0.000000
12227,0.000000
12248,0.000000
12263,0.000000
12277,0.000000
12290,0.000000
12307,0.000000
12321,0.000000
12333,0.000000
12352,0.000000
12364,0.000000
12376,0.000000
12388,0.000000
12403,0.000000
12416,0.000000
12429,0.000000
12442,0.000000
12456,0.000000
12468,0.000000
12483,0.000000
12498,0.000000
12514,0.000000
12529,0.000000
12543,0.000000
12560,0.000000
12574,0.000000
12585,0.000000
12596,0.000000
12611,0.000000
12626,0.000000
12638,0.000000
12650,0.000000
12665,0.000000
12679,0.000000
12694,0.000000
12705,0.000000
12717,0.000000
12728,0.000000
12745,0.000000
12769,0.000000
12785,0.000000
12797,0.000000
12808,0.000000
12823,0.000000
12838,0.000000
12855,0.000000
12871,0.000000
12885,0.000000
12898,0.000000
12915,0.000000
12927,0.000000
12938,0.000000
12952,0.000000
12971,0.000000
12991,0.000000
13008,0.000000
13020,0.000000
13037,0.000000
13048,0.000000
13059,0.000000
13072,0.000000
13086,0.000000
13103,0.000000
13119,0.000000
13134,0.000000
13149,0.000000
13164,0.000000
13178,0.000000
13194,0.000000
13209,0.000000
13223,0.000000
13239,0.000000
13254,0.000000
13268,0.000000
13283,0.000000
13298,0.000000
13309,0.000000
13320,0.000000
13336,0.000000
13347,0.000000
13358,0.000000
13374,0.000000
13387,0.000000
13398,0.000000
13410,0.000000
13424,0.000000
13439,0.000000
13454,0.000000
13468,0.000000
13489,0.000000
13506,0.000000
13517,0.000000
13530,0.000000
13544,0.000000
13560,0.000000
13575,0.000000
13597,0.000000
13610,0.000000
13623,0.000000
13640,0.000000
13654,0.000000
13670,0.000000
13686,0.000000
13700,0.000000
13715,0.000000
13732,0.000000
13749,0.000000
13760,0.000000
13773,0.000000
13787,0.000000
13801,0.000000
13817,0.000000
13829,0.000000
13840,0.000000
13855,0.000000
13869,0.000000
13880,0.000000
13904,0.000000
13918,0.000000
13930,0.000000
13941,0.000000
13957,0.000000
13969,0.000000
13980,0.000000
13997,0.000000
14011,0.000000
14027,0.000000
14045,0.000000
14060,0.000000
14076,0.000000
14091,0.000000
14112,0.000000
14127,0.000000
14139,0.000000
14151,0.000000
14168,0.000000
14180,0.000000
14192,0.000000
14213,0.000000
14230,0.000000
14243,0.000000
14260,0.000000
14276,0.000000
14291,0.000000
14306,0.000000
14323,0.000000
14338,0.000000
14349,0.000000
14362,0.000000
14376,0.000000
14391,0.000000
14407,0.000000
14421,0.000000
14436,0.000000
14453,0.000000
14467,0.000000
14478,0.000000
14490,0.000000
14502,0.000000
14523,0.000000
14539,0.000000
14551,0.000000
14562,0.000000
14577,0.000000
14592,0.000000
14606,0.000000
14628,0.000000
14642,0.000000
14656,0.000000
14673,0.000000
14688,0.000000
14702,0.000000
14715,0.000000
14730,0.000000
14743,0.000000
14759,0.000000
14775,0.000000
14790,0.000000
14803,0.000000
14818,0.000000
14832,0.000000
14847,0.000000
14862,0.000000
14875,0.000000
14891,0.000000
14905,0.000000
14922,0.000000
14936,0.000000
14949,0.000000
14960,0.000000
14971,0.000000
14987,0.000000
15001,0.000000
15012,0.000000
15023,0.000000
15036,0.000000
15051,0.000000
15067,0.000000
15080,0.000000
15092,0.000000
15110,0.000000
15121,0.000000
15139,0.000000
15154,0.000000
15169,0.000000
15181,0.000000
15198,0.000000
15212,0.000000
15227,0.000000
15242,0.000000
15255,0.000000
15271,0.000000
15285,0.000000
15299,0.000000
15311,0.000000
15322,0.000000
15333,0.000000
15348,0.000000
15362,0.000000
15379,0.000000
15391,0.000000
15402,0.000000
15416,0.000000
15429,0.000000
15449,0.000000
15463,0.000000
15478,0.000000
15492,0.000000
15504,0.000000
15519,0.000000
15530,0.000000
15554,0.000000
15568,0.000000
15583,0.000000
15600,0.000000
15612,0.000000
15623,0.000000
15642,0.000000
15655,0.000000
15670,0.000000
15684,0.000000
15698,0.000000
15713,0.000000
15730,0.000000
15742,0.000000
15755,0.000000
15772,0.000000
15789,0.000000
15800,0.000000
15813,0.000000
15827,0.000000
15842,0.000000
15864,0.000000
15878,0.000000
15892,0.000000
15907,0.000000
15921,0.000000
15936,0.000000
15953,0.000000
15972,0.000000
15986,0.000000
16010,0.000000
16025,0.000000
16042,0.000000
16054,0.000000
16068,0.000000
16079,0.000000
16094,0.000000
